57487.1	0.0550583	0.00214349	3.16853e-15	4.0386e-13	6.87659e-14	2.61418e-13	3.38549e-13	1.08071e-12	1.0472e-15	7.17271e-14	7.49229e-15	5.5796e-14	6.62791e-14	2.0239e-13	0.000266991	8.58416e-16	2.55467e-14	7.60226e-15	2.88916e-14	4.09785e-14	1.06677e-13	2.38703e-16	4.98429e-15	9.95796e-16	7.43253e-15	8.1765e-15	2.18373e-14	2.05249e-05	1.58391e-16	1.47694e-14	2.76096e-15	1.04698e-14	1.72802e-14	4.55675e-14	4.3555e-17	2.55509e-15	2.75799e-16	2.05157e-15	3.21898e-15	8.14499e-15	6.17808e-06	9.57405e-17	2.60741e-15	6.02734e-16	2.29014e-15	4.00166e-15	9.82623e-15	2.15095e-17	4.97929e-16	7.02337e-17	5.23025e-16	7.45874e-16	1.85857e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57548	0.071729	0.00138172	1.28898e-15	1.44383e-13	3.22766e-14	1.22752e-13	1.60762e-13	4.62651e-13	4.35667e-16	2.57354e-14	3.59731e-15	2.67955e-14	3.11427e-14	8.77271e-14	0.000227452	7.39311e-16	2.29975e-14	6.10163e-15	2.31723e-14	3.51033e-14	9.0352e-14	2.02082e-16	4.48075e-15	7.87721e-16	5.87834e-15	6.89007e-15	1.82469e-14	1.37051e-05	6.71805e-17	5.47506e-15	1.43828e-15	5.45217e-15	8.03813e-15	2.05052e-14	1.85069e-17	9.43946e-16	1.44805e-16	1.07741e-15	1.49459e-15	3.67925e-15	4.79882e-06	5.31751e-17	1.39141e-15	3.52979e-16	1.34009e-15	2.20652e-15	5.47826e-15	1.1956e-17	2.65528e-16	4.21204e-17	3.13818e-16	4.14911e-16	1.04833e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57626.1	0.0886209	0.00098546	6.41177e-16	6.53222e-14	1.82987e-14	6.95206e-14	8.90852e-14	2.43186e-13	2.2165e-16	1.16745e-14	2.06025e-15	1.53475e-14	1.72248e-14	4.65395e-14	0.000203256	4.58706e-16	1.24173e-14	4.33942e-15	1.64764e-14	2.23679e-14	5.76552e-14	1.29403e-16	2.44202e-15	5.78889e-16	4.32219e-15	4.51293e-15	1.19907e-14	9.80444e-06	3.37753e-17	2.51501e-15	8.42332e-16	3.192e-15	4.22691e-15	1.08233e-14	9.31802e-18	4.32338e-16	8.54247e-17	6.35728e-16	7.86562e-16	1.94937e-15	3.93532e-06	3.2814e-17	8.23948e-16	2.27002e-16	8.62731e-16	1.3512e-15	3.38383e-15	7.38325e-18	1.57332e-16	2.77206e-17	2.06628e-16	2.55941e-16	6.55005e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57721.5	0.105597	0.000756575	3.74639e-16	3.56917e-14	1.2015e-14	4.56666e-14	5.59064e-14	1.49822e-13	1.32309e-16	6.38945e-15	1.35699e-15	1.01088e-14	1.08473e-14	2.88415e-14	0.000187186	3.9418e-16	1.06156e-14	3.73946e-15	1.42126e-14	1.92426e-14	4.95796e-14	1.11329e-16	2.08896e-15	5.00796e-16	3.73935e-15	3.88469e-15	1.03296e-14	7.51176e-06	2.07296e-17	1.53077e-15	5.58358e-16	2.11462e-15	2.58624e-15	6.82013e-15	5.72301e-18	2.62998e-16	5.69791e-17	4.24107e-16	4.82347e-16	1.23215e-15	3.3825e-06	2.52107e-17	6.79746e-16	1.70263e-16	6.46287e-16	1.02017e-15	2.60598e-15	5.67098e-18	1.29232e-16	2.09452e-17	1.56163e-16	1.92674e-16	5.04684e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57434.9	0.0348465	0.00444726	5.91281e-15	6.71124e-13	2.00666e-13	7.60969e-13	7.52833e-13	2.39889e-12	2.10804e-15	1.19312e-13	2.11275e-14	1.57297e-13	1.5171e-13	4.51658e-13	0.000415993	3.39169e-15	1.09649e-13	2.57021e-14	9.75936e-14	1.60815e-13	4.0677e-13	9.09178e-16	2.1314e-14	3.11035e-15	2.31786e-14	3.1065e-14	7.96113e-14	3.46984e-05	5.21253e-16	5.84484e-14	6.71757e-15	2.5468e-14	4.85039e-14	1.40371e-13	1.43004e-16	1.01486e-14	6.64587e-16	4.94203e-15	9.08406e-15	2.49823e-14	9.7395e-06	2.54191e-16	7.82955e-15	1.44356e-15	5.48668e-15	1.05244e-14	2.60831e-14	5.70314e-17	1.48853e-15	1.62872e-16	1.21219e-15	1.93316e-15	4.85378e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57443.6	0.0389595	0.00373919	5.2041e-15	6.33934e-13	1.54584e-13	5.86547e-13	6.07158e-13	1.99486e-12	1.80711e-15	1.12628e-13	1.6445e-14	1.22449e-13	1.21848e-13	3.75264e-13	0.000367943	2.4213e-15	7.70831e-14	1.88947e-14	7.17474e-14	1.14917e-13	2.92107e-13	6.53449e-16	1.4997e-14	2.32411e-15	1.73253e-14	2.23296e-14	5.76542e-14	3.14493e-05	4.32652e-16	4.73301e-14	5.80335e-15	2.20062e-14	4.12876e-14	1.17413e-13	1.18731e-16	8.21467e-15	5.74622e-16	4.27315e-15	7.72414e-15	2.09053e-14	8.91114e-06	2.134e-16	6.46016e-15	1.23135e-15	4.67554e-15	8.84723e-15	2.18928e-14	4.78885e-17	1.22893e-15	1.39605e-16	1.03912e-15	1.62867e-15	4.08421e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57469.7	0.0492605	0.00257097	3.86698e-15	4.98622e-13	8.95245e-14	3.40216e-13	4.10272e-13	1.3487e-12	1.28879e-15	8.8534e-14	9.69552e-15	7.22023e-14	8.10123e-14	2.52793e-13	0.000295156	1.27541e-15	3.90494e-14	1.05882e-14	4.02174e-14	6.08356e-14	1.55877e-13	3.49211e-16	7.61725e-15	1.34646e-15	1.00444e-14	1.19622e-14	3.1333e-14	2.39224e-05	2.38468e-16	2.41229e-14	3.68223e-15	1.3969e-14	2.44175e-14	6.66766e-14	6.55094e-17	4.18062e-15	3.6631e-16	2.72447e-15	4.55765e-15	1.18946e-14	6.97738e-06	1.24058e-16	3.49349e-15	7.59043e-16	2.88553e-15	5.17566e-15	1.27253e-14	2.78606e-17	6.66489e-16	8.76779e-17	6.52827e-16	9.60663e-16	2.39552e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57513.2	0.0627561	0.00172488	2.0087e-15	2.40555e-13	4.69876e-14	1.7869e-13	2.3166e-13	7.02506e-13	6.7129e-16	4.2794e-14	5.18565e-15	3.86235e-14	4.51134e-14	1.32419e-13	0.000244838	7.36277e-16	2.21011e-14	6.40456e-15	2.43307e-14	3.5141e-14	9.10593e-14	2.03868e-16	4.31433e-15	8.39978e-16	6.27002e-15	6.97564e-15	1.86119e-14	1.70058e-05	1.0425e-16	9.02873e-15	2.02639e-15	7.68495e-15	1.19867e-14	3.08975e-14	2.86943e-17	1.55913e-15	2.03172e-16	1.5115e-15	2.23004e-15	5.53254e-15	5.4883e-06	7.17973e-17	1.90763e-15	4.64352e-16	1.76337e-15	2.99483e-15	7.37815e-15	1.61366e-17	3.6437e-16	5.47424e-17	4.0776e-16	5.60583e-16	1.40359e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57574.1	0.0777779	0.00121637	1.0009e-15	1.08334e-13	2.61781e-14	9.95127e-14	1.301e-13	3.65871e-13	3.408e-16	1.93281e-14	2.92826e-15	2.18124e-14	2.51628e-14	6.95886e-14	0.000216941	5.52238e-16	1.54605e-14	5.01387e-15	1.90397e-14	2.687e-14	6.87743e-14	1.54348e-16	3.03679e-15	6.62658e-16	4.947e-15	5.36722e-15	1.41742e-14	1.21061e-05	4.98311e-17	3.80307e-15	1.16151e-15	4.40359e-15	6.17427e-15	1.56125e-14	1.37391e-17	6.5441e-16	1.17338e-16	8.73124e-16	1.14773e-15	2.80634e-15	4.5264e-06	4.63746e-17	1.17632e-15	3.12611e-16	1.18749e-15	1.93007e-15	4.77157e-15	1.04296e-17	2.24912e-16	3.75118e-17	2.79511e-16	3.63752e-16	9.16117e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57652.2	0.0935668	0.000909817	5.29888e-16	5.23877e-14	1.60126e-14	6.08455e-14	7.59819e-14	2.05988e-13	1.84993e-16	9.36995e-15	1.80632e-15	1.34562e-14	1.47179e-14	3.95445e-14	0.000199808	4.77357e-16	1.29442e-14	4.42523e-15	1.68171e-14	2.33826e-14	5.96754e-14	1.3406e-16	2.54828e-15	5.85237e-16	4.36888e-15	4.69103e-15	1.23328e-14	9.06825e-06	2.93323e-17	2.18776e-15	7.4416e-16	2.81976e-15	3.65974e-15	9.45357e-15	8.09344e-18	3.76042e-16	7.56246e-17	5.62824e-16	6.81451e-16	1.70404e-15	3.82139e-06	3.1208e-17	7.73852e-16	2.16799e-16	8.24199e-16	1.28892e-15	3.21721e-15	7.0223e-18	1.47896e-16	2.64846e-17	1.97418e-16	2.44258e-16	6.23079e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
