0.1	0.0473358
0.100925	0.0478211
0.101859	0.0483111
0.102802	0.0488058
0.103753	0.0493048
0.104713	0.0498084
0.105682	0.0503168
0.10666	0.0508299
0.107647	0.0513477
0.108643	0.0518703
0.109648	0.0523976
0.110662	0.053588
0.111686	0.0553042
0.11272	0.0570371
0.113763	0.0587852
0.114815	0.0605483
0.115878	0.0623298
0.11695	0.0641265
0.118032	0.0659399
0.119124	0.06777
0.120226	0.0696169
0.121339	0.0714823
0.122462	0.0733644
0.123595	0.0752632
0.124738	0.0771789
0.125893	0.0791146
0.127057	0.0810654
0.128233	0.0830364
0.12942	0.0850257
0.130617	0.0870319
0.131826	0.0890581
0.133045	0.0911011
0.134277	0.0931659
0.135519	0.0952474
0.136773	0.0973491
0.138038	0.0994692
0.139316	0.101611
0.140605	0.103771
0.141906	0.105952
0.143219	0.108152
0.144544	0.110373
0.145881	0.112614
0.147231	0.114876
0.148594	0.117161
0.149968	0.119463
0.151356	0.12179
0.152757	0.124138
0.15417	0.126506
0.155597	0.128897
0.157036	0.131309
0.158489	0.133744
0.159956	0.136203
0.161436	0.138683
0.16293	0.141187
0.164437	0.143713
0.165959	0.146264
0.167494	0.148836
0.169044	0.151434
0.170608	0.154055
0.172187	0.156702
0.17378	0.159371
0.175388	0.162066
0.177011	0.164787
0.178649	0.167532
0.180302	0.170302
0.18197	0.173098
0.183654	0.17592
0.185353	0.178767
0.187068	0.181642
0.188799	0.184543
0.190546	0.187471
0.192309	0.190425
0.194089	0.193409
0.195884	0.196417
0.197697	0.199455
0.199526	0.202521
0.201372	0.205615
0.203236	0.208739
0.205116	0.211889
0.207014	0.21507
0.20893	0.218282
0.210863	0.221745
0.212814	0.225653
0.214783	0.229597
0.21677	0.233578
0.218776	0.237596
0.2208	0.241651
0.222844	0.245745
0.224905	0.249874
0.226986	0.254043
0.229087	0.258251
0.231206	0.262496
0.233346	0.266783
0.235505	0.271108
0.237684	0.275473
0.239883	0.279878
0.242103	0.284325
0.244343	0.288812
0.246604	0.293342
0.248886	0.297913
0.251189	0.302526
0.253513	0.307182
0.255859	0.311881
0.258226	0.316623
0.260615	0.321409
0.263027	0.32624
0.265461	0.331116
0.267917	0.336036
0.270396	0.341002
0.272898	0.346014
0.275423	0.351072
0.277971	0.356176
0.280543	0.361329
0.283139	0.366529
0.285759	0.371777
0.288403	0.377074
0.291072	0.382421
0.293765	0.387815
0.296483	0.39326
0.299226	0.398755
0.301995	0.404302
0.30479	0.409901
0.30761	0.41555
0.310456	0.421171
0.313329	0.425688
0.316228	0.430247
0.319154	0.434847
0.322107	0.43949
0.325087	0.444176
0.328095	0.448906
0.331131	0.453679
0.334195	0.458497
0.337287	0.463359
0.340408	0.468266
0.343558	0.473219
0.346737	0.478218
0.349945	0.483262
0.353183	0.488353
0.356451	0.493492
0.359749	0.498677
0.363078	0.503912
0.366438	0.509195
0.369828	0.514525
0.37325	0.519906
0.376704	0.525337
0.380189	0.530817
0.383707	0.536348
0.387258	0.541932
0.390841	0.547565
0.394457	0.553251
0.398107	0.55899
0.401791	0.564783
0.405509	0.570629
0.409261	0.576528
0.413047	0.58114
0.416869	0.585242
0.420727	0.589382
0.42462	0.59356
0.428549	0.597777
0.432514	0.602032
0.436516	0.606327
0.440555	0.610661
0.444631	0.615036
0.448745	0.619451
0.452898	0.623908
0.457088	0.628404
0.461318	0.632944
0.465586	0.637524
0.469894	0.642148
0.474242	0.646814
0.47863	0.651523
0.483059	0.656276
0.487528	0.661072
0.49204	0.665914
0.496592	0.670799
0.501187	0.675731
0.505825	0.680708
0.510505	0.68571
0.515229	0.68902
0.519996	0.69236
0.524807	0.695731
0.529663	0.699133
0.534564	0.702567
0.539511	0.706034
0.544503	0.709531
0.549541	0.713061
0.554626	0.716624
0.559758	0.72022
0.564937	0.723848
0.570164	0.727511
0.57544	0.731207
0.580764	0.734938
0.586138	0.738703
0.591562	0.742503
0.597035	0.746338
0.60256	0.750209
0.608135	0.754115
0.613762	0.75724
0.619441	0.759776
0.625173	0.762336
0.630957	0.764919
0.636796	0.767527
0.642688	0.770158
0.648634	0.772814
0.654636	0.775494
0.660693	0.778199
0.666807	0.78093
0.672977	0.783686
0.679204	0.786467
0.685488	0.789273
0.691831	0.792106
0.698232	0.794965
0.704693	0.79785
0.711214	0.800665
0.717794	0.802503
0.724436	0.804358
0.731139	0.80623
0.737904	0.80812
0.744732	0.810027
0.751623	0.811952
0.758578	0.813895
0.765597	0.815855
0.772681	0.817834
0.77983	0.819831
0.787046	0.821846
0.794328	0.82388
0.801678	0.825933
0.809096	0.828005
0.816582	0.829459
0.824138	0.830747
0.831764	0.832048
0.83946	0.833361
0.847227	0.834686
0.855067	0.836023
0.862979	0.837372
0.870964	0.838734
0.879023	0.840109
0.887156	0.841496
0.895365	0.842896
0.903649	0.844309
0.912011	0.845651
0.92045	0.846494
0.928966	0.847346
0.937562	0.848206
0.946237	0.849073
0.954993	0.849949
0.963829	0.850832
0.972747	0.851724
0.981748	0.852624
0.990832	0.853533
1	0.854449
1.00925	0.855374
1.01859	0.855956
1.02802	0.856468
1.03753	0.856983
1.04713	0.857504
1.05682	0.858029
1.0666	0.858559
1.07647	0.859094
1.08643	0.859634
1.09648	0.860179
1.10662	0.860729
1.11686	0.86111
1.1272	0.861362
1.13763	0.861618
1.14815	0.861875
1.15878	0.862135
1.1695	0.862397
1.18032	0.862662
1.19124	0.862929
1.20226	0.863198
1.21339	0.863426
1.22462	0.863484
1.23595	0.863542
1.24738	0.863601
1.25893	0.86366
1.27057	0.86372
1.28233	0.863781
1.2942	0.863842
1.30617	0.863904
1.31826	0.863878
1.33045	0.863789
1.34276	0.863699
1.35519	0.863608
1.36773	0.863517
1.38038	0.863425
1.39316	0.863331
1.40605	0.863237
1.41906	0.863081
1.43219	0.862881
1.44544	0.86268
1.45881	0.862477
1.47231	0.862271
1.48594	0.862064
1.49968	0.861855
1.51356	0.861633
1.52757	0.861352
1.5417	0.861068
1.55597	0.860781
1.57036	0.860492
1.58489	0.8602
1.59956	0.859906
1.61436	0.8596
1.6293	0.859257
1.64437	0.858911
1.65959	0.858561
1.67494	0.858209
1.69044	0.857853
1.70608	0.857493
1.72187	0.857115
1.7378	0.856725
1.75388	0.856331
1.77011	0.855934
1.78649	0.855533
1.80302	0.855128
1.8197	0.854715
1.83654	0.854292
1.85353	0.853865
1.87068	0.853434
1.88799	0.853
1.90546	0.852561
1.92309	0.852118
1.94089	0.851671
1.95884	0.85122
1.97697	0.850764
1.99526	0.850305
2.01372	0.849842
2.03236	0.84938
2.05116	0.848915
2.07014	0.848445
2.0893	0.847971
2.10863	0.847492
2.12814	0.84702
2.14783	0.846545
2.1677	0.846065
2.18776	0.845581
2.208	0.845093
2.22844	0.844613
2.24905	0.844132
2.26986	0.843646
2.29087	0.843156
2.31206	0.842661
2.33346	0.842181
2.35505	0.841696
2.37684	0.841206
2.39883	0.840712
2.42103	0.840221
2.44343	0.839739
2.46604	0.839251
